"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.712312708E0,-1.017957404E-1,-4.792803228E-1,2.735052407E-1
3.722254708E0,-1.459336430E-1,-4.426637292E-1,1.819771975E-1
3.732197708E0,-1.865552068E-1,-3.411183357E-1,8.874197304E-2
3.742139708E0,-2.165573239E-1,-1.695931852E-1,5.250546150E-3
3.752082708E0,-2.261556834E-1,5.705747381E-2,-5.560938641E-2
3.762024708E0,-2.164870650E-1,3.151268363E-1,-8.622268587E-2
3.771967708E0,-1.817597747E-1,5.551076531E-1,-7.343085110E-2
3.781909708E0,-1.341829300E-1,7.336153388E-1,-1.891141944E-2
3.791852708E0,-6.107792631E-2,8.391998410E-1,6.370088458E-2
3.801795708E0,3.007435426E-2,8.766542673E-1,1.515377909E-1
