"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.416037500E0,1.578018494E0,4.517156525E0,8.674161987E0
2.425979500E0,1.979034576E0,4.841382294E0,8.909772034E0
2.435922500E0,2.072590027E0,5.187911682E0,9.137897644E0
2.445864500E0,1.792672119E0,5.518574066E0,9.199868774E0
2.455807500E0,1.319057007E0,5.822741547E0,9.171577606E0
2.465749500E0,6.253994751E-1,6.073619843E0,9.499844971E0
2.475692500E0,-1.740879822E-1,6.370901642E0,1.002570145E1
2.485634500E0,-7.101232910E-1,6.714437256E0,1.031055908E1
2.495577500E0,-8.665480042E-1,7.026687927E0,1.065199905E1
2.505519500E0,-1.028960266E0,7.269033966E0,1.116902390E1
2.515462500E0,-1.298100586E0,7.454947357E0,1.180220718E1
2.525405500E0,-1.516197052E0,7.574398956E0,1.258058853E1
2.535347500E0,-1.531165924E0,7.566016388E0,1.336016739E1
2.545290500E0,-1.266067200E0,7.429649963E0,1.413181274E1
2.555232500E0,-9.312135315E-1,7.339088287E0,1.489881775E1
2.565175500E0,-5.487588501E-1,7.282655640E0,1.558154800E1
2.575117500E0,-2.424957275E-2,7.276817780E0,1.590622284E1
2.585060500E0,6.048921204E-1,7.244485016E0,1.607776611E1
2.595002500E0,1.247356110E0,7.195087738E0,1.601220245E1
2.604945500E0,1.812131653E0,7.116800537E0,1.591535385E1
2.614887500E0,2.268233185E0,7.001989288E0,1.576177322E1
2.624830500E0,2.684667206E0,6.799011383E0,1.546314423E1
2.634772500E0,3.065325623E0,6.505771179E0,1.517214935E1
2.644715500E0,3.372187500E0,6.071524200E0,1.463985626E1
2.654657500E0,3.548071747E0,5.508694611E0,1.385818176E1
2.664600500E0,3.500770111E0,4.929399261E0,1.300061508E1
2.674542625E0,3.229384460E0,4.465962982E0,1.206431213E1
2.684485625E0,2.791095886E0,4.136947174E0,1.104448288E1
2.694428625E0,2.283202057E0,3.867058411E0,1.006851242E1
2.704370625E0,1.795067139E0,3.622317352E0,9.100475464E0
2.714313625E0,1.433119812E0,3.409909058E0,8.167166290E0
2.724255625E0,1.169667664E0,3.260669403E0,7.357949066E0
2.734198625E0,1.035696259E0,3.165467377E0,6.695426788E0
2.744140625E0,9.593550110E-1,3.121009827E0,6.109844513E0
2.754083625E0,9.656419373E-1,3.128494263E0,5.576802979E0
2.764025625E0,9.894424438E-1,3.071762238E0,5.042713623E0
2.773968625E0,1.015039215E0,2.997067566E0,4.548291779E0
2.783910625E0,1.054706726E0,3.002755737E0,4.128714294E0
2.793853625E0,1.048270111E0,3.098855896E0,3.672014008E0
2.803795625E0,1.008303223E0,3.299887848E0,3.391048279E0
2.813738625E0,1.001417542E0,3.542084198E0,3.244652710E0
2.823680625E0,1.053658905E0,3.715124359E0,3.222648468E0
2.833623625E0,1.182840271E0,3.724704437E0,3.112627258E0
2.843565625E0,1.260528717E0,3.956572266E0,2.914140015E0
2.853508625E0,1.395547943E0,4.193679199E0,3.033142548E0
2.863450625E0,1.574425964E0,4.308041382E0,3.429218903E0
2.873393625E0,1.761387177E0,4.366270294E0,3.764821014E0
2.883335625E0,2.026336212E0,4.463717651E0,4.103716278E0
2.893278625E0,2.341880035E0,4.576732635E0,4.683610382E0
2.903221625E0,2.574047241E0,4.637356567E0,5.382956085E0
2.913163625E0,2.784210205E0,4.723577271E0,6.196514282E0
2.923106625E0,2.957250366E0,4.751119995E0,6.982529755E0
2.933048625E0,3.159928894E0,4.670886841E0,7.717351685E0
2.942991625E0,3.416046295E0,4.500690765E0,8.405770111E0
2.952933625E0,3.674259338E0,4.229454803E0,8.920250244E0
2.962876625E0,3.892954559E0,3.875141602E0,9.294771423E0
2.972818625E0,3.981420593E0,3.517984314E0,9.425299988E0
2.982761625E0,3.966152344E0,3.239114227E0,9.391919403E0
2.992703625E0,3.806434479E0,2.992277527E0,9.286388855E0
3.002646625E0,3.526666260E0,2.765948181E0,8.913663940E0
3.012588625E0,3.206631775E0,2.599494324E0,8.375682678E0
3.022531625E0,2.853516083E0,2.501148834E0,7.772137756E0
3.032473625E0,2.491269379E0,2.471959534E0,7.122488708E0
3.042416625E0,2.140249329E0,2.485581207E0,6.547534332E0
3.052358625E0,1.829495544E0,2.497855682E0,6.033802643E0
3.062301625E0,1.585353241E0,2.529140625E0,5.560337219E0
3.072243625E0,1.443148956E0,2.613565063E0,5.232967987E0
3.082186625E0,1.388811951E0,2.711910553E0,4.972359924E0
3.092128625E0,1.368154907E0,2.774330750E0,4.654271393E0
3.102071625E0,1.352287903E0,2.823877716E0,4.359384613E0
3.112013625E0,1.340013428E0,2.852767639E0,4.115541687E0
3.121956625E0,1.331181793E0,2.841391296E0,3.915407867E0
3.131898625E0,1.322948914E0,2.842139740E0,3.791166229E0
3.141841625E0,1.270258484E0,2.919379120E0,3.779340820E0
3.151783625E0,1.197060699E0,3.071313171E0,3.832330627E0
3.161726625E0,1.148411865E0,3.247945862E0,3.855382690E0
3.171668625E0,1.116079102E0,3.412453766E0,3.905678101E0
3.181611625E0,1.110241241E0,3.602558441E0,4.045637054E0
3.191553625E0,1.097517700E0,3.852837982E0,4.251309357E0
3.201496625E0,1.025218048E0,4.117936707E0,4.705015869E0
3.211439625E0,1.030008087E0,4.353995819E0,5.559888153E0
3.221381625E0,1.135688324E0,4.579127655E0,6.746919708E0
3.231324625E0,1.127904510E0,4.852459259E0,8.110883331E0
3.241266625E0,9.478289795E-1,5.309758301E0,9.194629669E0
3.251209625E0,6.259982300E-1,6.133645020E0,1.032448013E1
3.261151625E0,1.814227295E-1,7.223827972E0,1.150821854E1
3.271094625E0,-4.668791199E-1,8.398285675E0,1.338935669E1
3.281036625E0,-8.087681580E-1,9.308692474E0,1.611533798E1
3.290979625E0,-1.282832336E-1,9.555529175E0,1.834689743E1
3.300921625E0,1.475481720E0,9.012009430E0,1.921584045E1
3.310864625E0,3.416495361E0,8.104297028E0,1.970262817E1
3.320806625E0,5.220394135E0,6.924151154E0,1.994063324E1
3.330749625E0,6.638694763E0,5.635930023E0,1.943633194E1
3.340691625E0,7.333998871E0,4.629722443E0,1.838925934E1
3.350634625E0,7.158114624E0,4.246070251E0,1.696841400E1
3.360576625E0,6.132447510E0,4.417014771E0,1.550700302E1
3.370519625E0,4.664450226E0,4.728816376E0,1.394215714E1
3.380461625E0,3.291355591E0,4.934189301E0,1.228061234E1
3.390404625E0,2.226919098E0,5.071753235E0,1.090646988E1
3.400346625E0,1.504221954E0,5.109325104E0,9.768685913E0
3.410289625E0,1.127455444E0,4.976251831E0,8.864266663E0
3.420231625E0,9.701325989E-1,4.791985016E0,8.183033295E0
3.430174625E0,9.057664490E-1,4.657265167E0,7.589068451E0
3.440116625E0,9.250762939E-1,4.562212830E0,7.018904114E0
3.450059625E0,9.830058289E-1,4.436174927E0,6.437213745E0
3.460001625E0,1.066232758E0,4.323908386E0,5.885910187E0
3.469944625E0,1.125958557E0,4.256847839E0,5.386099548E0
3.479886625E0,1.117575989E0,4.218976593E0,4.904550934E0
3.489829625E0,1.082698517E0,4.113296356E0,4.517605591E0
3.499771625E0,9.834548950E-1,3.982917480E0,4.308490448E0
3.509714625E0,8.607101440E-1,3.894601135E0,4.268224182E0
3.519656625E0,7.201524353E-1,3.833228760E0,4.341721344E0
3.529599625E0,6.328839111E-1,3.790268097E0,4.508025513E0
3.539541625E0,5.352868652E-1,3.776197357E0,4.769980774E0
3.549484625E0,4.260140991E-1,3.796255646E0,5.072052612E0
3.559426625E0,3.881428528E-1,3.843407593E0,5.470374298E0
3.569369625E0,3.847000122E-1,3.898792419E0,6.013594666E0
3.579311625E0,3.715274048E-1,3.981270905E0,6.677015076E0
3.589254625E0,3.649411011E-1,4.063599701E0,7.468718719E0
3.599196625E0,3.743714905E-1,4.135300598E0,8.274343414E0
3.609139625E0,5.156776428E-1,4.240980835E0,8.955127716E0
3.619081625E0,6.858737183E-1,4.425996094E0,9.449399872E0
3.629024625E0,7.539820862E-1,4.753065948E0,9.869725800E0
3.638966625E0,7.110214233E-1,5.226681061E0,1.033690430E1
3.648909625E0,5.819897461E-1,5.830675049E0,1.076905563E1
3.658851625E0,5.312452698E-1,6.456373901E0,1.103654938E1
3.668794625E0,6.315367126E-1,7.058272247E0,1.111094467E1
3.678737000E0,7.523355103E-1,7.686366119E0,1.100960541E1
3.688680000E0,8.511300659E-1,8.416697388E0,1.095601685E1
3.698622000E0,9.419911194E-1,9.221873016E0,1.109537704E1
3.708565000E0,9.792636108E-1,1.008557693E1,1.159773239E1
3.718507000E0,1.056353302E0,1.076187057E1,1.236788086E1
3.728450000E0,1.342707825E0,1.106469086E1,1.299582504E1
3.738392000E0,1.922003174E0,1.089090225E1,1.315659073E1
3.748335000E0,2.849773865E0,1.017673737E1,1.297082703E1
3.758277000E0,3.793112183E0,9.083410950E0,1.276844788E1
3.768220000E0,4.331243134E0,7.938292236E0,1.269674698E1
3.778162000E0,4.402345276E0,6.943760376E0,1.248658401E1
3.788105000E0,4.202211456E0,6.212231598E0,1.221609650E1
3.798047000E0,3.816613312E0,5.661526794E0,1.174966644E1
3.807990000E0,3.335813141E0,5.098397827E0,1.112097382E1
3.817932000E0,2.884501648E0,4.569248199E0,1.042297531E1
3.827875000E0,2.491119690E0,4.050576782E0,9.731263733E0
3.837817000E0,2.192939758E0,3.645668793E0,9.036109314E0
3.847760000E0,1.999541931E0,3.400478668E0,8.340356140E0
3.857702000E0,1.831591187E0,3.244503021E0,7.414830780E0
3.867645000E0,1.641486511E0,3.172053680E0,6.408772888E0
3.877587000E0,1.438059540E0,3.243455200E0,5.499413910E0
3.887530000E0,1.196761322E0,3.433559875E0,4.640649719E0
3.897472000E0,9.782157898E-1,3.536994781E0,3.717220001E0
3.907415000E0,8.484356689E-1,3.624113617E0,2.994522858E0
3.917357000E0,8.704399109E-1,3.698359222E0,2.677631836E0
3.927300000E0,8.038284302E-1,3.770060120E0,2.581232300E0
3.937242000E0,6.403683472E-1,3.835773468E0,2.356250153E0
3.947185000E0,6.429130554E-1,3.785627747E0,2.323168945E0
3.957127000E0,8.506809998E-1,3.829486542E0,2.883154449E0
3.967070000E0,1.045875092E0,3.863615570E0,3.605402527E0
3.977012000E0,1.167871399E0,3.785777435E0,4.313879242E0
3.986955000E0,1.209185486E0,3.667074280E0,4.997807007E0
3.996897000E0,1.278940430E0,3.538192291E0,5.533393250E0
4.006840000E0,1.398541718E0,3.501368866E0,6.052064667E0
4.016782000E0,1.543440399E0,3.514691162E0,6.516399078E0
4.026725000E0,1.658700714E0,3.497626648E0,6.824159088E0
4.036667000E0,1.772464142E0,3.533252563E0,7.039261780E0
4.046610000E0,1.877096558E0,3.585044861E0,7.116650848E0
4.056552000E0,1.947150879E0,3.649560699E0,6.953490143E0
4.066495000E0,1.962269440E0,3.769311676E0,6.654711456E0
4.076437000E0,1.930685120E0,3.973936157E0,6.306385803E0
4.086380000E0,1.867965546E0,4.252656555E0,5.897585907E0
4.096322000E0,1.808389435E0,4.514761505E0,5.537734222E0
4.106265000E0,1.754950562E0,4.710404663E0,5.303770752E0
4.116207000E0,1.704056396E0,4.823120270E0,5.122348022E0
4.126149000E0,1.660946045E0,4.897814941E0,5.039869537E0
4.136092000E0,1.629810791E0,4.918921051E0,5.074747009E0
