"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.499737208E0,-3.804948926E-1,-1.066012755E-1,2.402222008E-1
3.509679208E0,-3.919676244E-1,-3.154729009E-1,1.856245846E-1
3.519622208E0,-4.139541388E-1,-5.839003921E-1,1.132443845E-1
3.529564208E0,-4.346634448E-1,-8.044397831E-1,2.734284848E-2
3.539506208E0,-4.281424284E-1,-9.044657350E-1,-5.383722484E-2
3.549449208E0,-4.017925858E-1,-8.791975975E-1,-1.165877283E-1
3.559391208E0,-3.514460623E-1,-7.621756196E-1,-1.819587499E-1
3.569334208E0,-2.784563899E-1,-6.025142074E-1,-2.310105562E-1
3.579276208E0,-1.861096919E-1,-4.574441016E-1,-2.679467499E-1
3.589218208E0,-1.196998060E-1,-3.437553942E-1,-3.214515150E-1
3.599161208E0,-7.384682447E-2,-2.773047388E-1,-3.941065669E-1
3.609103208E0,-3.776939958E-2,-2.593799531E-1,-4.812336564E-1
3.619046208E0,-2.263784781E-2,-2.875522077E-1,-5.608110428E-1
3.628988208E0,-2.799635381E-2,-3.366075456E-1,-6.378874183E-1
3.638930208E0,-2.333182842E-2,-3.648729920E-1,-7.048877478E-1
3.648873208E0,9.061805904E-3,-3.571820557E-1,-7.654005885E-1
3.658815208E0,8.102041483E-2,-3.062475026E-1,-8.216883540E-1
3.668758208E0,1.801694334E-1,-2.262089849E-1,-8.806431890E-1
3.678700208E0,2.737891376E-1,-1.204918697E-1,-9.395321012E-1
3.688642208E0,3.336745799E-1,-1.089336909E-2,-9.907066226E-1
3.698585208E0,3.504631519E-1,9.035522491E-2,-1.020835757E0
3.708527208E0,2.842531204E-1,1.987251341E-1,-1.024965644E0
3.718470208E0,1.751910597E-1,3.014456332E-1,-1.021057367E0
3.728412208E0,1.043098196E-1,2.526866198E-1,-9.858117104E-1
3.738354208E0,5.359364301E-2,1.525171250E-1,-9.229944348E-1
3.748297208E0,1.681239344E-3,9.055309743E-2,-8.533896804E-1
3.758239208E0,-2.367311902E-2,1.312565804E-1,-7.943484783E-1
3.768181208E0,-4.511397798E-3,1.902281642E-1,-7.495977879E-1
3.778124208E0,4.357676953E-2,2.474081069E-1,-7.144672275E-1
