"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.822477708E0,-2.697540436E0,1.193677734E1,4.637655945E0
2.832416708E0,-2.593207397E0,1.103565125E1,4.607119446E0
2.842354708E0,-2.676134949E0,1.012255005E1,4.733157349E0
2.852292708E0,-2.816243591E0,9.172625427E0,4.837191010E0
2.862231708E0,-2.892734528E0,8.257278900E0,4.853357391E0
2.872169708E0,-2.843037872E0,7.475754089E0,4.805906067E0
2.882107708E0,-2.743494873E0,6.883435822E0,4.700375519E0
2.892045708E0,-2.638712769E0,6.512058105E0,4.578528900E0
2.901984708E0,-2.519410858E0,6.403833160E0,4.431235199E0
2.911922708E0,-2.351759491E0,6.537205811E0,4.232598267E0
2.921860708E0,-2.123783569E0,6.759194183E0,3.993994446E0
2.931799708E0,-1.857487335E0,6.922654266E0,3.737427979E0
2.941737708E0,-1.636995850E0,7.025939484E0,3.515140228E0
2.951675708E0,-1.461261292E0,7.086862793E0,3.334765320E0
2.961614708E0,-1.344055023E0,7.112160187E0,3.211421814E0
2.971552708E0,-1.306782532E0,7.062613220E0,3.175047455E0
2.981490708E0,-1.311572571E0,6.871460724E0,3.230432281E0
2.991428708E0,-1.310824127E0,6.546486511E0,3.328777771E0
3.001367708E0,-1.285975800E0,6.160738678E0,3.488345947E0
3.011305708E0,-1.220262451E0,5.785169678E0,3.683240662E0
3.021243708E0,-1.098864899E0,5.466332703E0,3.847000122E0
3.031182708E0,-8.955876160E-1,5.200485535E0,3.937412109E0
3.041120708E0,-6.619235229E-1,5.018314362E0,3.986659698E0
3.051058708E0,-4.105961609E-1,4.911735992E0,4.007167053E0
3.060997708E0,-1.863624573E-1,4.872367859E0,4.015699310E0
3.070935708E0,5.538482666E-3,4.899910583E0,4.016896820E0
3.080873708E0,1.613644409E-1,4.956193542E0,4.087250519E0
3.090811708E0,2.618055725E-1,5.020260315E0,4.186943207E0
3.100750708E0,3.276686096E-1,5.192402344E0,4.265230408E0
3.110688708E0,3.558100891E-1,5.485941925E0,4.322561188E0
3.120626708E0,3.246748352E-1,5.812562714E0,4.428391113E0
3.130565708E0,2.562670898E-1,6.172564087E0,4.611310730E0
3.140503708E0,1.643582153E-1,6.509962463E0,4.796924744E0
3.150441708E0,2.589614868E-2,6.768774261E0,4.972210236E0
3.160380708E0,-1.273851013E-1,7.001689911E0,5.179678802E0
3.170318708E0,-2.664459229E-1,7.215595093E0,5.379064178E0
3.180256708E0,-4.558021545E-1,7.409891052E0,5.563929749E0
3.190194708E0,-7.539820862E-1,7.546706543E0,5.761668549E0
3.200133708E0,-1.151705017E0,7.585176544E0,6.003864899E0
3.210071708E0,-1.585802307E0,7.649991760E0,6.248007202E0
3.220009708E0,-1.932331696E0,7.914192352E0,6.412964172E0
3.229948708E0,-2.110760651E0,8.380323029E0,6.483018494E0
3.239886708E0,-2.185754700E0,8.939859467E0,6.479425964E0
3.249824708E0,-2.284698944E0,9.366472321E0,6.514303436E0
3.259762708E0,-2.434088287E0,9.554930420E0,6.666686554E0
3.269701708E0,-2.636617126E0,9.558223572E0,6.825057220E0
3.279639708E0,-2.756368103E0,9.475146332E0,6.914870453E0
3.289577708E0,-2.739752655E0,9.641899567E0,6.970404968E0
3.299516708E0,-2.663261719E0,1.033750305E1,7.052434387E0
3.309454708E0,-2.519111481E0,1.132095795E1,7.166796570E0
3.319392708E0,-2.325863342E0,1.194950089E1,7.177873535E0
3.329331708E0,-2.144141235E0,1.220007980E1,7.156468048E0
3.339269708E0,-2.001787262E0,1.280706757E1,7.112908630E0
3.349207708E0,-1.977388000E0,1.390189087E1,7.012317810E0
