"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.184375250E0,-4.021066129E-1,5.440940857E-1,4.325279221E-2
3.194315250E0,-3.571097851E-1,5.125246048E-1,-3.763929009E-2
3.204254250E0,-3.074186444E-1,4.754331112E-1,-1.337927282E-1
3.214194250E0,-2.593109012E-1,4.344366193E-1,-2.308648974E-1
3.224133250E0,-2.088138908E-1,3.820471764E-1,-3.055694997E-1
3.234073250E0,-1.494165063E-1,3.073596954E-1,-3.649046421E-1
3.244012250E0,-9.867957234E-2,2.194237113E-1,-4.003502429E-1
3.253952250E0,-6.459866464E-2,1.252153814E-1,-4.182895124E-1
3.263891250E0,-5.159365013E-2,3.972977400E-2,-4.197345376E-1
3.273831250E0,-5.762623996E-2,-3.243550286E-2,-4.165199995E-1
3.283770250E0,-7.119957358E-2,-7.950714231E-2,-4.105502367E-1
3.293710250E0,-9.400231391E-2,-8.990819007E-2,-3.980126083E-1
3.303649250E0,-1.186637208E-1,-6.925031543E-2,-3.889509439E-1
3.313589250E0,-1.372368783E-1,-3.195725754E-2,-3.787270784E-1
3.323528250E0,-1.550100297E-1,2.040634863E-2,-3.669061065E-1
3.333468250E0,-1.528465301E-1,7.659091055E-2,-3.636581898E-1
3.343407250E0,-1.469324380E-1,1.354763359E-1,-3.603771925E-1
3.353347250E0,-1.200975031E-1,1.826238632E-1,-3.580339551E-1
3.363286250E0,-8.719255030E-2,2.101122141E-1,-3.515448868E-1
3.373226250E0,-4.596039280E-2,2.198542804E-1,-3.433643579E-1
3.383165250E0,-3.192157019E-3,2.058500350E-1,-3.346688449E-1
3.393105250E0,3.263937309E-2,1.603498608E-1,-3.150553703E-1
3.403044250E0,6.619333476E-2,9.830912948E-2,-2.897878289E-1
3.412984250E0,8.498653769E-2,3.097122908E-2,-2.549804449E-1
3.422924250E0,9.414754808E-2,-3.569834307E-2,-2.136234343E-1
3.432863250E0,9.320215136E-2,-9.816470742E-2,-1.690882295E-1
3.442803250E0,8.496126533E-2,-1.519283354E-1,-1.351986974E-1
3.452742250E0,6.447230279E-2,-1.981668025E-1,-1.115413308E-1
3.462682250E0,4.971865565E-2,-2.366342992E-1,-1.004284918E-1
3.472621250E0,4.675002769E-2,-2.602293789E-1,-8.863761276E-2
3.482561250E0,5.210990831E-2,-2.737995386E-1,-7.645205408E-2
3.492500250E0,5.400115624E-2,-2.774507105E-1,-7.599885017E-2
3.502440250E0,5.850509554E-2,-2.689038515E-1,-8.552311361E-2
3.512379250E0,4.304517806E-2,-2.508087158E-1,-1.170541421E-1
3.522319250E0,1.801332925E-3,-2.327980101E-1,-1.479215026E-1
3.532258250E0,-6.075342000E-2,-2.297489047E-1,-1.760233045E-1
3.542198250E0,-1.196436286E-1,-2.561141849E-1,-1.802524030E-1
3.552137250E0,-1.565731615E-1,-3.047062457E-1,-1.460237205E-1
3.562077250E0,-1.968870312E-1,-3.747953176E-1,-9.304998070E-2
3.572016250E0,-2.628348768E-1,-4.587339163E-1,-4.130649939E-2
3.581956250E0,-3.315393925E-1,-5.237198472E-1,1.524040010E-2
3.591895250E0,-3.628284633E-1,-5.449922681E-1,9.659446031E-2
3.601835250E0,-3.710331321E-1,-5.017433763E-1,2.033427507E-1
3.611774250E0,-3.662406802E-1,-4.168571532E-1,3.029591739E-1
3.621714500E0,-3.491210938E-1,-3.051069081E-1,3.735334575E-1
3.631653500E0,-3.273271620E-1,-1.876723021E-1,4.114574492E-1
3.641593500E0,-3.199211955E-1,-8.829031885E-2,4.276819527E-1
3.651532500E0,-3.295844197E-1,-2.730644867E-2,4.380538762E-1
3.661472500E0,-3.569782376E-1,2.041851636E-3,4.458928704E-1
3.671411500E0,-3.781787455E-1,1.727067400E-3,4.549998939E-1
3.681351500E0,-3.844872415E-1,-1.358344592E-2,4.631925821E-1
3.691291500E0,-3.635434210E-1,-2.754407004E-2,4.576110542E-1
3.701230500E0,-3.194947243E-1,-4.278694093E-2,4.385422766E-1
3.711170500E0,-2.621797621E-1,-6.384856254E-2,3.896570504E-1
3.721109500E0,-1.926686019E-1,-8.346673101E-2,3.183759451E-1
3.731049500E0,-1.184289977E-1,-1.144576818E-1,2.331383973E-1
3.740988500E0,-5.186434835E-2,-1.521099955E-1,1.414305866E-1
3.750928500E0,6.210108753E-3,-1.855490953E-1,5.337304622E-2
3.760867500E0,5.997480452E-2,-2.216754109E-1,-2.756787650E-2
3.770807500E0,1.047322154E-1,-2.597185373E-1,-9.630423784E-2
3.780746500E0,1.516054422E-1,-3.067579269E-1,-1.591359377E-1
3.790686500E0,1.909162849E-1,-3.543069363E-1,-2.004908025E-1
